EventType: OnAppLoad EventDate: 8/4/2020 12:02:57 AM AdditionalInfo:  
EventType: Click EventDate: 8/4/2020 12:03:04 AM AdditionalInfo: Yes Button 
EventType: Click EventDate: 8/4/2020 12:03:07 AM AdditionalInfo: Next Button 
EventType: Click EventDate: 8/4/2020 12:03:15 AM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 8/4/2020 12:03:17 AM AdditionalInfo:  
EventType: Rotation EventDate: 8/4/2020 12:03:57 AM AdditionalInfo: 4 
EventType: Rotation EventDate: 8/4/2020 12:03:57 AM AdditionalInfo: 0 
EventType: Rotation EventDate: 8/4/2020 12:03:58 AM AdditionalInfo: 7 
EventType: Rotation EventDate: 8/4/2020 12:03:58 AM AdditionalInfo: 22 
EventType: Rotation EventDate: 8/4/2020 12:03:58 AM AdditionalInfo: 33 
EventType: Rotation EventDate: 8/4/2020 12:03:58 AM AdditionalInfo: 42 
EventType: Rotation EventDate: 8/4/2020 12:03:58 AM AdditionalInfo: 48 
EventType: Rotation EventDate: 8/4/2020 12:03:58 AM AdditionalInfo: 54 
EventType: Rotation EventDate: 8/4/2020 12:03:58 AM AdditionalInfo: 60 
EventType: Rotation EventDate: 8/4/2020 12:03:58 AM AdditionalInfo: 66 
EventType: Rotation EventDate: 8/4/2020 12:03:58 AM AdditionalInfo: 69 
EventType: Rotation EventDate: 8/4/2020 12:03:58 AM AdditionalInfo: 71 
EventType: Click EventDate: 8/4/2020 12:03:59 AM AdditionalInfo: Achivement window: True 
