EventType: OnAppLoad EventDate: 8/4/2020 2:10:25 AM AdditionalInfo:  
EventType: Click EventDate: 8/4/2020 2:10:30 AM AdditionalInfo: Yes Button 
EventType: Click EventDate: 8/4/2020 2:10:32 AM AdditionalInfo: Next Button 
EventType: Click EventDate: 8/4/2020 2:10:33 AM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 8/4/2020 2:10:35 AM AdditionalInfo:  
EventType: Tension EventDate: 8/4/2020 2:11:45 AM AdditionalInfo: 277 
EventType: Tension EventDate: 8/4/2020 2:11:45 AM AdditionalInfo: 276 
EventType: Tension EventDate: 8/4/2020 2:11:45 AM AdditionalInfo: 272 
EventType: Tension EventDate: 8/4/2020 2:11:45 AM AdditionalInfo: 271 
EventType: Tension EventDate: 8/4/2020 2:11:45 AM AdditionalInfo: 268 
EventType: Tension EventDate: 8/4/2020 2:11:45 AM AdditionalInfo: 264 
EventType: Tension EventDate: 8/4/2020 2:11:45 AM AdditionalInfo: 263 
EventType: Tension EventDate: 8/4/2020 2:11:45 AM AdditionalInfo: 260 
EventType: Tension EventDate: 8/4/2020 2:11:45 AM AdditionalInfo: 255 
EventType: Tension EventDate: 8/4/2020 2:11:46 AM AdditionalInfo: 258 
EventType: Tension EventDate: 8/4/2020 2:11:46 AM AdditionalInfo: 263 
EventType: Tension EventDate: 8/4/2020 2:11:46 AM AdditionalInfo: 266 
EventType: Tension EventDate: 8/4/2020 2:11:46 AM AdditionalInfo: 269 
EventType: Tension EventDate: 8/4/2020 2:11:46 AM AdditionalInfo: 274 
EventType: Tension EventDate: 8/4/2020 2:11:46 AM AdditionalInfo: 277 
EventType: Tension EventDate: 8/4/2020 2:11:46 AM AdditionalInfo: 281 
EventType: Tension EventDate: 8/4/2020 2:11:46 AM AdditionalInfo: 285 
EventType: Tension EventDate: 8/4/2020 2:11:46 AM AdditionalInfo: 287 
EventType: Tension EventDate: 8/4/2020 2:11:46 AM AdditionalInfo: 290 
EventType: Tension EventDate: 8/4/2020 2:11:46 AM AdditionalInfo: 292 
EventType: Tension EventDate: 8/4/2020 2:11:46 AM AdditionalInfo: 295 
EventType: Tension EventDate: 8/4/2020 2:11:46 AM AdditionalInfo: 298 
EventType: Tension EventDate: 8/4/2020 2:11:46 AM AdditionalInfo: 300 
EventType: Tension EventDate: 8/4/2020 2:11:46 AM AdditionalInfo: 294 
EventType: Tension EventDate: 8/4/2020 2:11:46 AM AdditionalInfo: 290 
EventType: Tension EventDate: 8/4/2020 2:11:46 AM AdditionalInfo: 287 
EventType: Tension EventDate: 8/4/2020 2:11:46 AM AdditionalInfo: 284 
EventType: Tension EventDate: 8/4/2020 2:11:46 AM AdditionalInfo: 279 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 277 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 272 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 268 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 263 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 261 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 255 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 253 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 250 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 245 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 235 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 224 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 213 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 206 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 201 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 198 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 196 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 193 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 188 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 185 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 182 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 177 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 170 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 164 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 162 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 159 
EventType: Tension EventDate: 8/4/2020 2:11:47 AM AdditionalInfo: 156 
EventType: Rotation EventDate: 8/4/2020 2:11:49 AM AdditionalInfo: 89 
EventType: Rotation EventDate: 8/4/2020 2:11:49 AM AdditionalInfo: 92 
EventType: Rotation EventDate: 8/4/2020 2:11:49 AM AdditionalInfo: 95 
EventType: Rotation EventDate: 8/4/2020 2:11:49 AM AdditionalInfo: 101 
EventType: Rotation EventDate: 8/4/2020 2:11:49 AM AdditionalInfo: 106 
EventType: Rotation EventDate: 8/4/2020 2:11:49 AM AdditionalInfo: 109 
EventType: Rotation EventDate: 8/4/2020 2:11:49 AM AdditionalInfo: 112 
EventType: Rotation EventDate: 8/4/2020 2:11:49 AM AdditionalInfo: 118 
EventType: Rotation EventDate: 8/4/2020 2:11:49 AM AdditionalInfo: 121 
EventType: Rotation EventDate: 8/4/2020 2:11:49 AM AdditionalInfo: 127 
EventType: Rotation EventDate: 8/4/2020 2:11:49 AM AdditionalInfo: 130 
EventType: Rotation EventDate: 8/4/2020 2:11:49 AM AdditionalInfo: 133 
EventType: Rotation EventDate: 8/4/2020 2:11:49 AM AdditionalInfo: 136 
EventType: Rotation EventDate: 8/4/2020 2:11:49 AM AdditionalInfo: 139 
EventType: Rotation EventDate: 8/4/2020 2:11:50 AM AdditionalInfo: 136 
EventType: Rotation EventDate: 8/4/2020 2:11:50 AM AdditionalInfo: 133 
EventType: Rotation EventDate: 8/4/2020 2:11:50 AM AdditionalInfo: 130 
EventType: Rotation EventDate: 8/4/2020 2:11:50 AM AdditionalInfo: 127 
EventType: Rotation EventDate: 8/4/2020 2:11:50 AM AdditionalInfo: 124 
EventType: Rotation EventDate: 8/4/2020 2:11:50 AM AdditionalInfo: 121 
EventType: Rotation EventDate: 8/4/2020 2:11:50 AM AdditionalInfo: 118 
EventType: Rotation EventDate: 8/4/2020 2:11:50 AM AdditionalInfo: 115 
EventType: Rotation EventDate: 8/4/2020 2:11:50 AM AdditionalInfo: 112 
EventType: Rotation EventDate: 8/4/2020 2:11:50 AM AdditionalInfo: 109 
EventType: Rotation EventDate: 8/4/2020 2:11:51 AM AdditionalInfo: 106 
EventType: Rotation EventDate: 8/4/2020 2:11:51 AM AdditionalInfo: 103 
EventType: Rotation EventDate: 8/4/2020 2:11:51 AM AdditionalInfo: 101 
EventType: Rotation EventDate: 8/4/2020 2:11:51 AM AdditionalInfo: 98 
EventType: Rotation EventDate: 8/4/2020 2:11:51 AM AdditionalInfo: 92 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 158 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 159 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 161 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 162 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 164 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 166 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 169 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 171 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 174 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 175 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 179 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 180 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 182 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 184 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 185 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 188 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 190 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 192 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 195 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 196 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 198 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 201 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 205 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 206 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 208 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 214 
EventType: Tension EventDate: 8/4/2020 2:11:54 AM AdditionalInfo: 224 
EventType: Tension EventDate: 8/4/2020 2:11:55 AM AdditionalInfo: 232 
EventType: Tension EventDate: 8/4/2020 2:11:55 AM AdditionalInfo: 242 
EventType: Tension EventDate: 8/4/2020 2:11:55 AM AdditionalInfo: 245 
EventType: Tension EventDate: 8/4/2020 2:11:55 AM AdditionalInfo: 247 
EventType: Tension EventDate: 8/4/2020 2:11:55 AM AdditionalInfo: 248 
EventType: Tension EventDate: 8/4/2020 2:11:55 AM AdditionalInfo: 252 
EventType: Tension EventDate: 8/4/2020 2:11:55 AM AdditionalInfo: 260 
EventType: Tension EventDate: 8/4/2020 2:11:55 AM AdditionalInfo: 268 
EventType: Tension EventDate: 8/4/2020 2:11:55 AM AdditionalInfo: 279 
EventType: Tension EventDate: 8/4/2020 2:11:55 AM AdditionalInfo: 284 
EventType: Tension EventDate: 8/4/2020 2:11:55 AM AdditionalInfo: 287 
EventType: Tension EventDate: 8/4/2020 2:11:55 AM AdditionalInfo: 290 
EventType: Tension EventDate: 8/4/2020 2:11:55 AM AdditionalInfo: 292 
EventType: Tension EventDate: 8/4/2020 2:11:55 AM AdditionalInfo: 295 
EventType: Tension EventDate: 8/4/2020 2:11:55 AM AdditionalInfo: 298 
EventType: Tension EventDate: 8/4/2020 2:11:55 AM AdditionalInfo: 300 
EventType: Intensity EventDate: 8/4/2020 2:11:57 AM AdditionalInfo: 2.976302 
EventType: Intensity EventDate: 8/4/2020 2:11:57 AM AdditionalInfo: 2.952604 
EventType: Intensity EventDate: 8/4/2020 2:11:57 AM AdditionalInfo: 2.905207 
EventType: NoActionClick EventDate: 8/4/2020 2:11:57 AM AdditionalInfo: Hint showed: CR1 
EventType: Intensity EventDate: 8/4/2020 2:11:57 AM AdditionalInfo: 2.881509 
EventType: Intensity EventDate: 8/4/2020 2:11:57 AM AdditionalInfo: 2.834111 
EventType: Intensity EventDate: 8/4/2020 2:11:57 AM AdditionalInfo: 2.810413 
EventType: Intensity EventDate: 8/4/2020 2:11:57 AM AdditionalInfo: 2.786715 
EventType: Intensity EventDate: 8/4/2020 2:11:57 AM AdditionalInfo: 2.763017 
EventType: Intensity EventDate: 8/4/2020 2:11:57 AM AdditionalInfo: 2.739318 
EventType: Intensity EventDate: 8/4/2020 2:11:57 AM AdditionalInfo: 2.71562 
EventType: Intensity EventDate: 8/4/2020 2:11:57 AM AdditionalInfo: 2.668224 
EventType: Intensity EventDate: 8/4/2020 2:11:57 AM AdditionalInfo: 2.644526 
EventType: Intensity EventDate: 8/4/2020 2:11:57 AM AdditionalInfo: 2.620826 
EventType: Intensity EventDate: 8/4/2020 2:11:57 AM AdditionalInfo: 2.573431 
EventType: Intensity EventDate: 8/4/2020 2:11:57 AM AdditionalInfo: 2.549731 
EventType: Intensity EventDate: 8/4/2020 2:11:57 AM AdditionalInfo: 2.526033 
