EventType: OnAppLoad EventDate: 7/30/2020 10:55:04 AM AdditionalInfo:  
EventType: Click EventDate: 7/30/2020 10:55:20 AM AdditionalInfo: Yes Button 
EventType: Click EventDate: 7/30/2020 10:55:21 AM AdditionalInfo: Next Button 
EventType: Click EventDate: 7/30/2020 10:55:23 AM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 7/30/2020 10:55:25 AM AdditionalInfo:  
EventType: Rotation EventDate: 7/30/2020 10:56:30 AM AdditionalInfo: 237 
EventType: Rotation EventDate: 7/30/2020 10:56:30 AM AdditionalInfo: 239 
EventType: Rotation EventDate: 7/30/2020 10:56:30 AM AdditionalInfo: 240 
EventType: Rotation EventDate: 7/30/2020 10:56:30 AM AdditionalInfo: 242 
EventType: Rotation EventDate: 7/30/2020 10:56:30 AM AdditionalInfo: 244 
EventType: Rotation EventDate: 7/30/2020 10:56:30 AM AdditionalInfo: 246 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 248 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 250 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 252 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 254 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 256 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 262 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 264 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 265 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 269 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 273 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 275 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 277 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 281 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 285 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 287 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 289 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 292 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 296 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 300 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 304 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 306 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 308 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 310 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 312 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 314 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 315 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 317 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 319 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 321 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 323 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 327 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 331 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 333 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 335 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 337 
EventType: Rotation EventDate: 7/30/2020 10:56:31 AM AdditionalInfo: 339 
EventType: NoActionClick EventDate: 7/30/2020 10:56:32 AM AdditionalInfo: Hint showed: CR1 
EventType: Rotation EventDate: 7/30/2020 10:56:36 AM AdditionalInfo: 225 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 223 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 215 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 202 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 185 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 179 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 169 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 165 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 160 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 154 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 152 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 146 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 142 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 138 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 137 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 135 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 137 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 138 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 140 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 142 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 144 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 146 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 148 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 152 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 154 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 156 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 158 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 160 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 162 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 163 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 165 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 167 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 169 
EventType: Rotation EventDate: 7/30/2020 10:56:37 AM AdditionalInfo: 171 
EventType: Rotation EventDate: 7/30/2020 10:56:38 AM AdditionalInfo: 169 
EventType: Rotation EventDate: 7/30/2020 10:56:38 AM AdditionalInfo: 167 
EventType: Rotation EventDate: 7/30/2020 10:56:38 AM AdditionalInfo: 163 
EventType: Rotation EventDate: 7/30/2020 10:56:38 AM AdditionalInfo: 160 
EventType: Rotation EventDate: 7/30/2020 10:56:38 AM AdditionalInfo: 156 
EventType: Rotation EventDate: 7/30/2020 10:56:38 AM AdditionalInfo: 154 
EventType: Rotation EventDate: 7/30/2020 10:56:38 AM AdditionalInfo: 152 
EventType: Rotation EventDate: 7/30/2020 10:56:38 AM AdditionalInfo: 150 
EventType: Rotation EventDate: 7/30/2020 10:56:38 AM AdditionalInfo: 148 
EventType: Rotation EventDate: 7/30/2020 10:56:38 AM AdditionalInfo: 146 
EventType: Rotation EventDate: 7/30/2020 10:56:38 AM AdditionalInfo: 144 
EventType: Rotation EventDate: 7/30/2020 10:56:38 AM AdditionalInfo: 140 
EventType: Rotation EventDate: 7/30/2020 10:56:38 AM AdditionalInfo: 138 
EventType: Rotation EventDate: 7/30/2020 10:56:38 AM AdditionalInfo: 137 
EventType: Rotation EventDate: 7/30/2020 10:56:38 AM AdditionalInfo: 135 
EventType: Rotation EventDate: 7/30/2020 10:56:38 AM AdditionalInfo: 133 
EventType: Click EventDate: 7/30/2020 10:56:44 AM AdditionalInfo: ShowAR: False 
EventType: Click EventDate: 7/30/2020 10:56:46 AM AdditionalInfo: ShowAR: True 
EventType: Click EventDate: 7/30/2020 10:56:46 AM AdditionalInfo: ShowAR: False 
EventType: Click EventDate: 7/30/2020 10:56:48 AM AdditionalInfo: ShowAR: True 
EventType: Click EventDate: 7/30/2020 10:56:53 AM AdditionalInfo: ShowAR: False 
EventType: Click EventDate: 7/30/2020 10:56:55 AM AdditionalInfo: ShowAR: True 
EventType: Click EventDate: 7/30/2020 10:56:55 AM AdditionalInfo: ShowAR: False 
EventType: Click EventDate: 7/30/2020 10:57:46 AM AdditionalInfo: Rotation: True 
EventType: Click EventDate: 7/30/2020 10:57:48 AM AdditionalInfo: Rotation: False 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 100 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 96 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 92 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 88 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 85 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 81 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 79 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 77 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 71 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 69 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 56 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 50 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 44 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 38 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 34 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 31 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 27 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 25 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 23 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 21 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 15 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 8 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 2 
EventType: AchivementUnlocked EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: CR1 
EventType: Rotation EventDate: 7/30/2020 11:05:55 AM AdditionalInfo: 0 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 4 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 8 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 9 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 11 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 15 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 19 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 23 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 29 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 31 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 33 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 36 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 38 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 40 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 46 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 48 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 50 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 54 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 58 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 60 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 61 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 63 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 65 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 69 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 71 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 73 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 77 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 81 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 83 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 85 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 86 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 88 
EventType: AchivementUnlocked EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: CR2 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 90 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 92 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 94 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 96 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 98 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 100 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 102 
EventType: Rotation EventDate: 7/30/2020 11:05:56 AM AdditionalInfo: 104 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 106 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 108 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 110 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 111 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 113 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 115 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 117 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 119 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 121 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 123 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 119 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 110 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 102 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 94 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 85 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 79 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 75 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 71 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 69 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 65 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 63 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 60 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 58 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 54 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 52 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 50 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 48 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 46 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 44 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 42 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 40 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 38 
EventType: Rotation EventDate: 7/30/2020 11:05:57 AM AdditionalInfo: 40 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 44 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 46 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 48 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 52 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 54 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 56 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 58 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 61 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 63 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 67 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 69 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 71 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 73 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 77 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 79 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 81 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 83 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 85 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 86 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 88 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 90 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 92 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 94 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 96 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 98 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 100 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 102 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 104 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 108 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 110 
EventType: Rotation EventDate: 7/30/2020 11:05:58 AM AdditionalInfo: 111 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 113 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 115 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 117 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 119 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 123 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 125 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 129 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 131 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 133 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 137 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 138 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 135 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 131 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 121 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 115 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 111 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 108 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 106 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 104 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 102 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 100 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 98 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 96 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 94 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 92 
EventType: Rotation EventDate: 7/30/2020 11:05:59 AM AdditionalInfo: 90 
EventType: Rotation EventDate: 7/30/2020 11:06:00 AM AdditionalInfo: 92 
EventType: Rotation EventDate: 7/30/2020 11:06:00 AM AdditionalInfo: 94 
EventType: Rotation EventDate: 7/30/2020 11:06:00 AM AdditionalInfo: 96 
EventType: Rotation EventDate: 7/30/2020 11:06:00 AM AdditionalInfo: 98 
EventType: Rotation EventDate: 7/30/2020 11:06:00 AM AdditionalInfo: 100 
EventType: Rotation EventDate: 7/30/2020 11:06:00 AM AdditionalInfo: 102 
EventType: Rotation EventDate: 7/30/2020 11:06:00 AM AdditionalInfo: 104 
EventType: Rotation EventDate: 7/30/2020 11:06:00 AM AdditionalInfo: 106 
EventType: Rotation EventDate: 7/30/2020 11:06:00 AM AdditionalInfo: 108 
EventType: Rotation EventDate: 7/30/2020 11:06:00 AM AdditionalInfo: 110 
EventType: Rotation EventDate: 7/30/2020 11:06:00 AM AdditionalInfo: 111 
EventType: Rotation EventDate: 7/30/2020 11:06:00 AM AdditionalInfo: 113 
EventType: Rotation EventDate: 7/30/2020 11:06:00 AM AdditionalInfo: 115 
EventType: Rotation EventDate: 7/30/2020 11:06:02 AM AdditionalInfo: 117 
EventType: Rotation EventDate: 7/30/2020 11:06:03 AM AdditionalInfo: 119 
EventType: Rotation EventDate: 7/30/2020 11:06:03 AM AdditionalInfo: 121 
EventType: Rotation EventDate: 7/30/2020 11:06:03 AM AdditionalInfo: 123 
EventType: Rotation EventDate: 7/30/2020 11:06:03 AM AdditionalInfo: 125 
EventType: Rotation EventDate: 7/30/2020 11:06:03 AM AdditionalInfo: 127 
EventType: Rotation EventDate: 7/30/2020 11:06:03 AM AdditionalInfo: 129 
EventType: Rotation EventDate: 7/30/2020 11:06:03 AM AdditionalInfo: 131 
EventType: Rotation EventDate: 7/30/2020 11:06:03 AM AdditionalInfo: 133 
EventType: Rotation EventDate: 7/30/2020 11:06:03 AM AdditionalInfo: 135 
EventType: Rotation EventDate: 7/30/2020 11:06:03 AM AdditionalInfo: 138 
EventType: Rotation EventDate: 7/30/2020 11:06:03 AM AdditionalInfo: 140 
EventType: Rotation EventDate: 7/30/2020 11:06:03 AM AdditionalInfo: 142 
EventType: Rotation EventDate: 7/30/2020 11:06:04 AM AdditionalInfo: 144 
EventType: Rotation EventDate: 7/30/2020 11:06:04 AM AdditionalInfo: 146 
EventType: Rotation EventDate: 7/30/2020 11:06:05 AM AdditionalInfo: 148 
EventType: Rotation EventDate: 7/30/2020 11:06:05 AM AdditionalInfo: 150 
EventType: Rotation EventDate: 7/30/2020 11:06:05 AM AdditionalInfo: 154 
EventType: Rotation EventDate: 7/30/2020 11:06:05 AM AdditionalInfo: 156 
EventType: Rotation EventDate: 7/30/2020 11:06:05 AM AdditionalInfo: 159 
EventType: Rotation EventDate: 7/30/2020 11:06:05 AM AdditionalInfo: 161 
EventType: Rotation EventDate: 7/30/2020 11:06:05 AM AdditionalInfo: 163 
EventType: Rotation EventDate: 7/30/2020 11:06:05 AM AdditionalInfo: 165 
EventType: Rotation EventDate: 7/30/2020 11:06:06 AM AdditionalInfo: 167 
EventType: Rotation EventDate: 7/30/2020 11:06:06 AM AdditionalInfo: 169 
EventType: Rotation EventDate: 7/30/2020 11:06:06 AM AdditionalInfo: 171 
EventType: Rotation EventDate: 7/30/2020 11:06:06 AM AdditionalInfo: 173 
EventType: Rotation EventDate: 7/30/2020 11:06:06 AM AdditionalInfo: 175 
EventType: Rotation EventDate: 7/30/2020 11:06:06 AM AdditionalInfo: 179 
EventType: Rotation EventDate: 7/30/2020 11:06:06 AM AdditionalInfo: 181 
EventType: Rotation EventDate: 7/30/2020 11:06:06 AM AdditionalInfo: 183 
EventType: Rotation EventDate: 7/30/2020 11:06:06 AM AdditionalInfo: 184 
EventType: Rotation EventDate: 7/30/2020 11:06:06 AM AdditionalInfo: 186 
EventType: Rotation EventDate: 7/30/2020 11:06:06 AM AdditionalInfo: 188 
EventType: Rotation EventDate: 7/30/2020 11:06:06 AM AdditionalInfo: 190 
EventType: Rotation EventDate: 7/30/2020 11:06:06 AM AdditionalInfo: 192 
EventType: Rotation EventDate: 7/30/2020 11:06:06 AM AdditionalInfo: 194 
EventType: Rotation EventDate: 7/30/2020 11:06:06 AM AdditionalInfo: 196 
EventType: Rotation EventDate: 7/30/2020 11:06:06 AM AdditionalInfo: 198 
EventType: Rotation EventDate: 7/30/2020 11:06:06 AM AdditionalInfo: 200 
EventType: Rotation EventDate: 7/30/2020 11:06:06 AM AdditionalInfo: 202 
EventType: Rotation EventDate: 7/30/2020 11:06:06 AM AdditionalInfo: 204 
EventType: Rotation EventDate: 7/30/2020 11:06:06 AM AdditionalInfo: 206 
EventType: Rotation EventDate: 7/30/2020 11:06:06 AM AdditionalInfo: 208 
EventType: Rotation EventDate: 7/30/2020 11:06:06 AM AdditionalInfo: 210 
EventType: Rotation EventDate: 7/30/2020 11:06:07 AM AdditionalInfo: 211 
EventType: Rotation EventDate: 7/30/2020 11:06:07 AM AdditionalInfo: 215 
EventType: Rotation EventDate: 7/30/2020 11:06:07 AM AdditionalInfo: 217 
EventType: Rotation EventDate: 7/30/2020 11:06:07 AM AdditionalInfo: 219 
EventType: Rotation EventDate: 7/30/2020 11:06:07 AM AdditionalInfo: 221 
EventType: Rotation EventDate: 7/30/2020 11:06:07 AM AdditionalInfo: 223 
EventType: Rotation EventDate: 7/30/2020 11:06:07 AM AdditionalInfo: 225 
EventType: Rotation EventDate: 7/30/2020 11:06:07 AM AdditionalInfo: 227 
EventType: Rotation EventDate: 7/30/2020 11:06:07 AM AdditionalInfo: 229 
EventType: Rotation EventDate: 7/30/2020 11:06:07 AM AdditionalInfo: 233 
EventType: Rotation EventDate: 7/30/2020 11:06:07 AM AdditionalInfo: 235 
EventType: Rotation EventDate: 7/30/2020 11:06:07 AM AdditionalInfo: 236 
