EventType: OnAppLoad EventDate: 8/4/2020 2:41:41 AM AdditionalInfo:  
EventType: Click EventDate: 8/4/2020 2:42:00 AM AdditionalInfo: Yes Button 
EventType: Click EventDate: 8/4/2020 2:42:02 AM AdditionalInfo: Next Button 
EventType: Click EventDate: 8/4/2020 2:42:06 AM AdditionalInfo: Play Button 
EventType: OnAppLoad EventDate: 8/4/2020 2:42:10 AM AdditionalInfo:  
EventType: Intensity EventDate: 8/4/2020 2:42:54 AM AdditionalInfo: 0.5009523 
EventType: Intensity EventDate: 8/4/2020 2:42:54 AM AdditionalInfo: 0.5343487 
EventType: Intensity EventDate: 8/4/2020 2:42:54 AM AdditionalInfo: 0.5677451 
EventType: Intensity EventDate: 8/4/2020 2:42:54 AM AdditionalInfo: 0.601143 
EventType: Intensity EventDate: 8/4/2020 2:42:54 AM AdditionalInfo: 0.6345394 
EventType: Intensity EventDate: 8/4/2020 2:42:55 AM AdditionalInfo: 0.6679374 
EventType: Intensity EventDate: 8/4/2020 2:42:55 AM AdditionalInfo: 0.7013338 
EventType: Intensity EventDate: 8/4/2020 2:42:55 AM AdditionalInfo: 0.7347302 
EventType: Intensity EventDate: 8/4/2020 2:42:55 AM AdditionalInfo: 0.7681266 
EventType: Intensity EventDate: 8/4/2020 2:42:56 AM AdditionalInfo: 0.8015231 
EventType: Intensity EventDate: 8/4/2020 2:42:56 AM AdditionalInfo: 0.8349195 
EventType: Intensity EventDate: 8/4/2020 2:42:56 AM AdditionalInfo: 0.8683174 
EventType: Intensity EventDate: 8/4/2020 2:42:56 AM AdditionalInfo: 0.9017138 
EventType: Intensity EventDate: 8/4/2020 2:42:56 AM AdditionalInfo: 0.9351102 
EventType: Intensity EventDate: 8/4/2020 2:42:56 AM AdditionalInfo: 0.9685066 
EventType: Intensity EventDate: 8/4/2020 2:42:56 AM AdditionalInfo: 1.001905 
EventType: Intensity EventDate: 8/4/2020 2:42:56 AM AdditionalInfo: 1.035301 
EventType: Intensity EventDate: 8/4/2020 2:42:56 AM AdditionalInfo: 1.068697 
EventType: Intensity EventDate: 8/4/2020 2:42:56 AM AdditionalInfo: 1.102094 
EventType: Intensity EventDate: 8/4/2020 2:42:56 AM AdditionalInfo: 1.13549 
EventType: Intensity EventDate: 8/4/2020 2:42:56 AM AdditionalInfo: 1.168888 
EventType: Intensity EventDate: 8/4/2020 2:42:56 AM AdditionalInfo: 1.202285 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 1.235681 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 1.269079 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 1.302475 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 1.335872 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 1.369268 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 1.402665 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 1.436061 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 1.469459 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 1.502855 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 1.536252 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 1.56965 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 1.603046 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 1.636443 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 1.669839 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 1.703235 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 1.736632 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 1.77003 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 1.803426 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 1.836823 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 1.903617 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 1.937013 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 1.97041 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 2.003806 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 2.037204 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 2.070601 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 2.103997 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 2.137395 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 2.204188 
EventType: Intensity EventDate: 8/4/2020 2:42:57 AM AdditionalInfo: 2.237584 
EventType: Intensity EventDate: 8/4/2020 2:42:58 AM AdditionalInfo: 2.27098 
EventType: Intensity EventDate: 8/4/2020 2:42:58 AM AdditionalInfo: 2.304377 
EventType: Intensity EventDate: 8/4/2020 2:42:58 AM AdditionalInfo: 2.337775 
EventType: Intensity EventDate: 8/4/2020 2:42:58 AM AdditionalInfo: 2.371171 
EventType: Intensity EventDate: 8/4/2020 2:42:58 AM AdditionalInfo: 2.404568 
EventType: Intensity EventDate: 8/4/2020 2:42:58 AM AdditionalInfo: 2.437966 
EventType: Intensity EventDate: 8/4/2020 2:42:58 AM AdditionalInfo: 2.471362 
EventType: Intensity EventDate: 8/4/2020 2:42:58 AM AdditionalInfo: 2.504758 
EventType: Intensity EventDate: 8/4/2020 2:42:58 AM AdditionalInfo: 2.538155 
EventType: Intensity EventDate: 8/4/2020 2:42:58 AM AdditionalInfo: 2.571551 
EventType: Intensity EventDate: 8/4/2020 2:42:58 AM AdditionalInfo: 2.604948 
EventType: Intensity EventDate: 8/4/2020 2:42:58 AM AdditionalInfo: 2.638346 
EventType: Intensity EventDate: 8/4/2020 2:42:58 AM AdditionalInfo: 2.705138 
EventType: Intensity EventDate: 8/4/2020 2:42:58 AM AdditionalInfo: 2.771933 
EventType: Intensity EventDate: 8/4/2020 2:42:58 AM AdditionalInfo: 2.838726 
EventType: Intensity EventDate: 8/4/2020 2:42:58 AM AdditionalInfo: 2.90552 
EventType: Intensity EventDate: 8/4/2020 2:42:58 AM AdditionalInfo: 2.972313 
EventType: Intensity EventDate: 8/4/2020 2:42:58 AM AdditionalInfo: 3 
EventType: Rotation EventDate: 8/4/2020 2:43:02 AM AdditionalInfo: 17 
EventType: Rotation EventDate: 8/4/2020 2:43:02 AM AdditionalInfo: 21 
EventType: Rotation EventDate: 8/4/2020 2:43:02 AM AdditionalInfo: 25 
EventType: Rotation EventDate: 8/4/2020 2:43:02 AM AdditionalInfo: 29 
EventType: Rotation EventDate: 8/4/2020 2:43:02 AM AdditionalInfo: 34 
EventType: Rotation EventDate: 8/4/2020 2:43:02 AM AdditionalInfo: 38 
EventType: Rotation EventDate: 8/4/2020 2:43:02 AM AdditionalInfo: 42 
EventType: Rotation EventDate: 8/4/2020 2:43:02 AM AdditionalInfo: 46 
EventType: Rotation EventDate: 8/4/2020 2:43:02 AM AdditionalInfo: 50 
EventType: Rotation EventDate: 8/4/2020 2:43:02 AM AdditionalInfo: 54 
EventType: Rotation EventDate: 8/4/2020 2:43:02 AM AdditionalInfo: 58 
EventType: Rotation EventDate: 8/4/2020 2:43:02 AM AdditionalInfo: 62 
EventType: Rotation EventDate: 8/4/2020 2:43:02 AM AdditionalInfo: 67 
EventType: Rotation EventDate: 8/4/2020 2:43:02 AM AdditionalInfo: 71 
EventType: Rotation EventDate: 8/4/2020 2:43:02 AM AdditionalInfo: 75 
EventType: Rotation EventDate: 8/4/2020 2:43:02 AM AdditionalInfo: 79 
EventType: Rotation EventDate: 8/4/2020 2:43:03 AM AdditionalInfo: 83 
EventType: Rotation EventDate: 8/4/2020 2:43:03 AM AdditionalInfo: 87 
EventType: Rotation EventDate: 8/4/2020 2:43:03 AM AdditionalInfo: 91 
EventType: Rotation EventDate: 8/4/2020 2:43:03 AM AdditionalInfo: 95 
EventType: Rotation EventDate: 8/4/2020 2:43:03 AM AdditionalInfo: 99 
EventType: Rotation EventDate: 8/4/2020 2:43:03 AM AdditionalInfo: 104 
EventType: Rotation EventDate: 8/4/2020 2:43:03 AM AdditionalInfo: 108 
EventType: Rotation EventDate: 8/4/2020 2:43:03 AM AdditionalInfo: 112 
EventType: Rotation EventDate: 8/4/2020 2:43:04 AM AdditionalInfo: 108 
EventType: Rotation EventDate: 8/4/2020 2:43:04 AM AdditionalInfo: 104 
EventType: Rotation EventDate: 8/4/2020 2:43:04 AM AdditionalInfo: 99 
EventType: Rotation EventDate: 8/4/2020 2:43:04 AM AdditionalInfo: 95 
EventType: Rotation EventDate: 8/4/2020 2:43:04 AM AdditionalInfo: 91 
EventType: Rotation EventDate: 8/4/2020 2:43:04 AM AdditionalInfo: 95 
EventType: Rotation EventDate: 8/4/2020 2:43:04 AM AdditionalInfo: 99 
EventType: Rotation EventDate: 8/4/2020 2:43:04 AM AdditionalInfo: 104 
EventType: Rotation EventDate: 8/4/2020 2:43:04 AM AdditionalInfo: 108 
EventType: Rotation EventDate: 8/4/2020 2:43:04 AM AdditionalInfo: 116 
EventType: Rotation EventDate: 8/4/2020 2:43:04 AM AdditionalInfo: 120 
EventType: Rotation EventDate: 8/4/2020 2:43:04 AM AdditionalInfo: 124 
EventType: Rotation EventDate: 8/4/2020 2:43:04 AM AdditionalInfo: 128 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 132 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 137 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 141 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 145 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 149 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 153 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 157 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 161 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 165 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 169 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 178 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 182 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 190 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 194 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 198 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 202 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 206 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 211 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 215 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 219 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 223 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 227 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 231 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 235 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 239 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 248 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 252 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 264 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 272 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 281 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 293 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 305 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 314 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 322 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 330 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 338 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 346 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 351 
EventType: AchivementUnlocked EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: CR1 
EventType: Rotation EventDate: 8/4/2020 2:43:05 AM AdditionalInfo: 360 
EventType: Rotation EventDate: 8/4/2020 2:43:15 AM AdditionalInfo: 359 
EventType: Rotation EventDate: 8/4/2020 2:43:15 AM AdditionalInfo: 355 
EventType: Rotation EventDate: 8/4/2020 2:43:15 AM AdditionalInfo: 351 
EventType: Rotation EventDate: 8/4/2020 2:43:15 AM AdditionalInfo: 347 
EventType: Rotation EventDate: 8/4/2020 2:43:15 AM AdditionalInfo: 343 
EventType: Rotation EventDate: 8/4/2020 2:43:15 AM AdditionalInfo: 339 
EventType: Rotation EventDate: 8/4/2020 2:43:15 AM AdditionalInfo: 334 
EventType: Rotation EventDate: 8/4/2020 2:43:15 AM AdditionalInfo: 330 
EventType: Rotation EventDate: 8/4/2020 2:43:16 AM AdditionalInfo: 326 
EventType: Rotation EventDate: 8/4/2020 2:43:16 AM AdditionalInfo: 322 
EventType: Rotation EventDate: 8/4/2020 2:43:16 AM AdditionalInfo: 318 
EventType: Rotation EventDate: 8/4/2020 2:43:16 AM AdditionalInfo: 314 
EventType: Rotation EventDate: 8/4/2020 2:43:16 AM AdditionalInfo: 310 
EventType: Rotation EventDate: 8/4/2020 2:43:16 AM AdditionalInfo: 306 
EventType: Rotation EventDate: 8/4/2020 2:43:16 AM AdditionalInfo: 302 
EventType: Rotation EventDate: 8/4/2020 2:43:16 AM AdditionalInfo: 297 
EventType: Rotation EventDate: 8/4/2020 2:43:16 AM AdditionalInfo: 293 
EventType: Rotation EventDate: 8/4/2020 2:43:16 AM AdditionalInfo: 289 
EventType: Rotation EventDate: 8/4/2020 2:43:16 AM AdditionalInfo: 285 
EventType: Rotation EventDate: 8/4/2020 2:43:16 AM AdditionalInfo: 281 
EventType: Rotation EventDate: 8/4/2020 2:43:16 AM AdditionalInfo: 277 
EventType: Rotation EventDate: 8/4/2020 2:43:16 AM AdditionalInfo: 273 
EventType: Rotation EventDate: 8/4/2020 2:43:16 AM AdditionalInfo: 269 
EventType: Rotation EventDate: 8/4/2020 2:43:16 AM AdditionalInfo: 264 
EventType: Rotation EventDate: 8/4/2020 2:43:16 AM AdditionalInfo: 260 
EventType: Rotation EventDate: 8/4/2020 2:43:17 AM AdditionalInfo: 256 
EventType: Rotation EventDate: 8/4/2020 2:43:17 AM AdditionalInfo: 252 
EventType: Rotation EventDate: 8/4/2020 2:43:17 AM AdditionalInfo: 248 
EventType: Rotation EventDate: 8/4/2020 2:43:17 AM AdditionalInfo: 244 
EventType: Rotation EventDate: 8/4/2020 2:43:17 AM AdditionalInfo: 240 
EventType: Rotation EventDate: 8/4/2020 2:43:17 AM AdditionalInfo: 236 
EventType: Rotation EventDate: 8/4/2020 2:43:17 AM AdditionalInfo: 232 
EventType: Rotation EventDate: 8/4/2020 2:43:17 AM AdditionalInfo: 227 
EventType: Rotation EventDate: 8/4/2020 2:43:17 AM AdditionalInfo: 223 
EventType: Rotation EventDate: 8/4/2020 2:43:17 AM AdditionalInfo: 219 
EventType: Rotation EventDate: 8/4/2020 2:43:17 AM AdditionalInfo: 215 
EventType: Rotation EventDate: 8/4/2020 2:43:17 AM AdditionalInfo: 211 
EventType: Rotation EventDate: 8/4/2020 2:43:17 AM AdditionalInfo: 207 
EventType: Rotation EventDate: 8/4/2020 2:43:17 AM AdditionalInfo: 203 
EventType: Rotation EventDate: 8/4/2020 2:43:17 AM AdditionalInfo: 199 
EventType: Rotation EventDate: 8/4/2020 2:43:17 AM AdditionalInfo: 194 
EventType: Rotation EventDate: 8/4/2020 2:43:18 AM AdditionalInfo: 190 
EventType: Rotation EventDate: 8/4/2020 2:43:18 AM AdditionalInfo: 186 
EventType: Rotation EventDate: 8/4/2020 2:43:18 AM AdditionalInfo: 182 
EventType: Rotation EventDate: 8/4/2020 2:43:18 AM AdditionalInfo: 178 
EventType: Rotation EventDate: 8/4/2020 2:43:18 AM AdditionalInfo: 174 
EventType: Rotation EventDate: 8/4/2020 2:43:18 AM AdditionalInfo: 170 
EventType: Rotation EventDate: 8/4/2020 2:43:18 AM AdditionalInfo: 166 
EventType: Rotation EventDate: 8/4/2020 2:43:18 AM AdditionalInfo: 162 
EventType: Rotation EventDate: 8/4/2020 2:43:18 AM AdditionalInfo: 157 
EventType: Rotation EventDate: 8/4/2020 2:43:18 AM AdditionalInfo: 153 
EventType: Rotation EventDate: 8/4/2020 2:43:18 AM AdditionalInfo: 149 
EventType: Rotation EventDate: 8/4/2020 2:43:18 AM AdditionalInfo: 145 
EventType: Rotation EventDate: 8/4/2020 2:43:18 AM AdditionalInfo: 141 
EventType: Rotation EventDate: 8/4/2020 2:43:18 AM AdditionalInfo: 137 
EventType: Rotation EventDate: 8/4/2020 2:43:18 AM AdditionalInfo: 133 
EventType: Rotation EventDate: 8/4/2020 2:43:18 AM AdditionalInfo: 129 
EventType: Rotation EventDate: 8/4/2020 2:43:18 AM AdditionalInfo: 124 
EventType: Rotation EventDate: 8/4/2020 2:43:18 AM AdditionalInfo: 120 
EventType: Rotation EventDate: 8/4/2020 2:43:18 AM AdditionalInfo: 116 
EventType: Rotation EventDate: 8/4/2020 2:43:19 AM AdditionalInfo: 112 
EventType: Rotation EventDate: 8/4/2020 2:43:19 AM AdditionalInfo: 108 
EventType: Rotation EventDate: 8/4/2020 2:43:19 AM AdditionalInfo: 104 
EventType: Rotation EventDate: 8/4/2020 2:43:19 AM AdditionalInfo: 100 
EventType: Rotation EventDate: 8/4/2020 2:43:19 AM AdditionalInfo: 96 
EventType: Rotation EventDate: 8/4/2020 2:43:19 AM AdditionalInfo: 87 
EventType: Rotation EventDate: 8/4/2020 2:43:19 AM AdditionalInfo: 83 
EventType: Rotation EventDate: 8/4/2020 2:43:19 AM AdditionalInfo: 75 
EventType: Rotation EventDate: 8/4/2020 2:43:19 AM AdditionalInfo: 71 
EventType: Rotation EventDate: 8/4/2020 2:43:19 AM AdditionalInfo: 67 
EventType: Rotation EventDate: 8/4/2020 2:43:19 AM AdditionalInfo: 63 
EventType: Rotation EventDate: 8/4/2020 2:43:20 AM AdditionalInfo: 67 
EventType: Rotation EventDate: 8/4/2020 2:43:20 AM AdditionalInfo: 71 
EventType: Rotation EventDate: 8/4/2020 2:43:20 AM AdditionalInfo: 75 
EventType: Rotation EventDate: 8/4/2020 2:43:20 AM AdditionalInfo: 79 
EventType: Rotation EventDate: 8/4/2020 2:43:20 AM AdditionalInfo: 83 
EventType: Rotation EventDate: 8/4/2020 2:43:20 AM AdditionalInfo: 87 
EventType: Rotation EventDate: 8/4/2020 2:43:21 AM AdditionalInfo: 92 
EventType: Rotation EventDate: 8/4/2020 2:43:21 AM AdditionalInfo: 96 
EventType: Rotation EventDate: 8/4/2020 2:43:21 AM AdditionalInfo: 92 
EventType: Tension EventDate: 8/4/2020 2:43:24 AM AdditionalInfo: 102 
EventType: Tension EventDate: 8/4/2020 2:43:24 AM AdditionalInfo: 104 
EventType: Tension EventDate: 8/4/2020 2:43:24 AM AdditionalInfo: 107 
EventType: Tension EventDate: 8/4/2020 2:43:24 AM AdditionalInfo: 109 
EventType: Tension EventDate: 8/4/2020 2:43:24 AM AdditionalInfo: 116 
EventType: Tension EventDate: 8/4/2020 2:43:24 AM AdditionalInfo: 123 
EventType: Tension EventDate: 8/4/2020 2:43:24 AM AdditionalInfo: 129 
EventType: Tension EventDate: 8/4/2020 2:43:24 AM AdditionalInfo: 139 
EventType: Tension EventDate: 8/4/2020 2:43:24 AM AdditionalInfo: 145 
EventType: Tension EventDate: 8/4/2020 2:43:24 AM AdditionalInfo: 152 
EventType: Tension EventDate: 8/4/2020 2:43:24 AM AdditionalInfo: 159 
EventType: Tension EventDate: 8/4/2020 2:43:24 AM AdditionalInfo: 164 
EventType: Tension EventDate: 8/4/2020 2:43:24 AM AdditionalInfo: 168 
EventType: Tension EventDate: 8/4/2020 2:43:24 AM AdditionalInfo: 170 
EventType: Tension EventDate: 8/4/2020 2:43:24 AM AdditionalInfo: 173 
EventType: Tension EventDate: 8/4/2020 2:43:24 AM AdditionalInfo: 175 
EventType: Tension EventDate: 8/4/2020 2:43:24 AM AdditionalInfo: 177 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 180 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 182 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 184 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 186 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 189 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 191 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 193 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 196 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 198 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 200 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 202 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 205 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 207 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 209 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 212 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 214 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 216 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 218 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 225 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 230 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 232 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 237 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 239 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 241 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 243 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 246 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 250 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 253 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 255 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 257 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 259 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 264 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 269 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 271 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 273 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 278 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 282 
EventType: Tension EventDate: 8/4/2020 2:43:25 AM AdditionalInfo: 285 
EventType: Tension EventDate: 8/4/2020 2:43:26 AM AdditionalInfo: 287 
EventType: Tension EventDate: 8/4/2020 2:43:26 AM AdditionalInfo: 289 
EventType: Tension EventDate: 8/4/2020 2:43:26 AM AdditionalInfo: 291 
EventType: Tension EventDate: 8/4/2020 2:43:26 AM AdditionalInfo: 294 
EventType: Tension EventDate: 8/4/2020 2:43:26 AM AdditionalInfo: 298 
EventType: Tension EventDate: 8/4/2020 2:43:26 AM AdditionalInfo: 300 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 96 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 100 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 104 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 113 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 121 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 129 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 137 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 146 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 150 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 158 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 170 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 183 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 191 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 203 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 211 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 220 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 224 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 232 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 240 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 253 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 265 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 273 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 277 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 281 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 285 
EventType: Rotation EventDate: 8/4/2020 2:43:27 AM AdditionalInfo: 290 
EventType: Rotation EventDate: 8/4/2020 2:43:28 AM AdditionalInfo: 294 
EventType: Rotation EventDate: 8/4/2020 2:43:28 AM AdditionalInfo: 298 
EventType: Rotation EventDate: 8/4/2020 2:43:28 AM AdditionalInfo: 310 
EventType: Rotation EventDate: 8/4/2020 2:43:28 AM AdditionalInfo: 318 
EventType: Rotation EventDate: 8/4/2020 2:43:28 AM AdditionalInfo: 331 
EventType: Rotation EventDate: 8/4/2020 2:43:28 AM AdditionalInfo: 347 
EventType: Rotation EventDate: 8/4/2020 2:43:28 AM AdditionalInfo: 360 
EventType: Rotation EventDate: 8/4/2020 2:43:32 AM AdditionalInfo: 359 
EventType: Rotation EventDate: 8/4/2020 2:43:32 AM AdditionalInfo: 355 
EventType: Rotation EventDate: 8/4/2020 2:43:32 AM AdditionalInfo: 351 
EventType: Rotation EventDate: 8/4/2020 2:43:32 AM AdditionalInfo: 347 
